Temp;Turbidity (cm);DO(mg/L);BOD (mg/L);CO2;PH;Alkalinity (mg L-1 );Hardness (mg L-1 );Calcium (mg L-1 );Ammonia (mg L-1 );Nitrite (mg L-1 );Phosphorus (mg L-1 );H2S (mg L-1 );Water Quality
4.9674;81.7525;2.1611;8.528387500000001;12.0171;4.955;271.45239999999995;302.4695875;7.2034;0.07844999999999999;2.236;0.0045;0.0266;2
6.4281;84.3624;9.6091;8.528387500000001;10.9794;9.9628;237.9991;8.093;5.4636;0.07844999999999999;2.900975;0.0003;0.03385;2
10.0928;90.2872;2.6281;8.528387500000001;12.9834;4.9698;236.756;302.4695875;2.4774;0.07844999999999999;2.900975;0.009;0.03385;2
46.030362499999995;8.5354;10.335437500000001;8.528387500000001;13.030550000000002;3.5773;211.4115;7.8103;5.8347;0.07844999999999999;2.900975;0.0061;0.03385;2
4.023262500000003;5.2387;1.7208;8.528387500000001;12.503;2.5546249999999997;271.45239999999995;3.0412;253.37435;0.07844999999999999;2.900975;4.2161;0.03385;2
9.3794;11.7014;1.3171;7.4926;11.2771;12.8224;271.45239999999995;17.3606;253.37435;0.07844999999999999;2.900975;0.0022;0.03385;2
4.023262500000003;10.0076;0.8418;8.528387500000001;11.1533;2.5546249999999997;245.1628;15.5809;253.37435;0.07844999999999999;2.2196;0.0009;0.03385;2
46.030362499999995;0.1778;10.335437500000001;8.528387500000001;11.2453;2.5546249999999997;224.23;2.1726;7.3808;0.07844999999999999;2.900975;3.164;0.03385;2
46.030362499999995;94.6563;0.9741;8.528387500000001;12.1321;4.5141;250.6821;15.7679;5.0987;0.07844999999999999;2.1175;3.4716;0.03385;2
4.023262500000003;10.5223;10.335437500000001;8.528387500000001;11.4941;2.5546249999999997;271.45239999999995;302.4695875;0.3993;0.07844999999999999;2.900975;0.0064;0.0313;2
14.5939;85.4464;1.2308;8.528387500000001;10.3944;2.5546249999999997;241.4885;302.4695875;7.1276;0.07844999999999999;2.900975;3.9336;0.03385;2
4.023262500000003;12.2194;0.7532;8.528387500000001;10.9935;2.5546249999999997;271.45239999999995;4.8284;2.2615;0.0652;2.3397;0.0003;0.03385;2
46.030362499999995;86.32;0.7278;8.528387500000001;10.8825;12.923625;243.6064;13.6801;253.37435;0.07844999999999999;2.900975;4.2676;0.03385;2
46.030362499999995;13.2057;1.2203;8.528387500000001;10.409;11.6979;264.7415;302.4695875;253.37435;0.07844999999999999;2.900975;3.1037;0.03385;2
46.030362499999995;0.0514;2.7723;8.528387500000001;13.030550000000002;10.4413;235.7762;1.9201;253.37435;0.07844999999999999;2.900975;0.0071;0.0248;2
4.023262500000003;93.3834;10.335437500000001;8.528387500000001;11.1363;12.923625;213.5168;302.4695875;253.37435;0.07844999999999999;2.900975;4.8284;0.03385;2
46.030362499999995;12.7114;10.335437500000001;8.0312;13.030550000000002;4.6076;251.7392;8.3688;0.9403;0.07844999999999999;2.900975;0.0069;0.03385;2
46.030362499999995;90.7633;0.6357;8.528387500000001;10.7417;12.427;238.5313;302.4695875;1.4942;0.07844999999999999;2.900975;4.9745;0.0269;2
46.030362499999995;5.5527;10.335437500000001;7.242;12.0033;12.923625;271.1317;302.4695875;253.37435;0.07844999999999999;2.900975;3.363;0.03385;2
46.030362499999995;2.2388;2.9116;6.9044;12.0478;5.894;271.45239999999995;302.4695875;4.5954;0.07844999999999999;2.900975;0.0074;0.03385;2
6.5966;81.67;10.335437500000001;8.528387500000001;12.9731;2.5546249999999997;251.2973;302.4695875;253.37435;0.07844999999999999;2.900975;0.0091;0.03385;2
46.030362499999995;5.5728;0.9685;8.528387500000001;12.1163;11.5692;214.8731;302.4695875;253.37435;0.07844999999999999;2.133;4.3883;0.03385;2
46.030362499999995;97.172;2.7154;8.528387500000001;13.030550000000002;10.2828;204.7187;4.2869;7.7296;0.07844999999999999;2.900975;0.0032;0.03385;2
46.030362499999995;90.4021;10.335437500000001;8.528387500000001;10.0448;4.0667;271.45239999999995;302.4695875;0.412;0.07844999999999999;2.900975;0.0038;0.03385;2
5.8593;0.5369;0.16413750000000027;8.528387500000001;13.030550000000002;9.582;262.8803;302.4695875;7.7378;0.07844999999999999;2.900975;0.009;0.0284;2
46.030362499999995;93.3011;0.4404;8.528387500000001;13.030550000000002;2.5546249999999997;264.8915;302.4695875;9.8608;0.07844999999999999;2.900975;0.0003;0.0334;2
4.023262500000003;95.5642;10.335437500000001;8.2703;13.030550000000002;10.2323;266.7103;302.4695875;9.6836;0.07844999999999999;2.900975;3.7476;0.03385;2
4.023262500000003;12.3077;0.5929;8.528387500000001;12.8698;2.7078;206.9079;302.4695875;3.5796;0.07844999999999999;2.4333;3.923;0.03385;2
46.030362499999995;86.4371;10.335437500000001;7.8369;12.5483;2.9486;243.9745;11.2514;253.37435;0.07844999999999999;2.0236;4.364;0.03385;2
46.030362499999995;86.473;2.3354;8.528387500000001;11.917;10.3769;235.1777;302.4695875;2.6774;0.07844999999999999;2.900975;4.1295;0.03385;2
12.5914;90.3006;9.7921;8.528387500000001;13.030550000000002;12.3458;225.9402;302.4695875;2.3229;0.07844999999999999;2.900975;3.1811;0.03385;2
46.030362499999995;10.9729;10.335437500000001;6.071;13.030550000000002;10.2528;204.6402;8.4311;253.37435;0.07844999999999999;2.900975;3.1102;0.03385;2
7.0624;99.7977;10.335437500000001;8.528387500000001;13.030550000000002;12.923625;271.45239999999995;0.7054;7.2215;0.07844999999999999;2.684;3.5254;0.03385;2
10.7964;98.4089;8.905;8.528387500000001;13.030550000000002;12.923625;234.0035;302.4695875;6.4142;0.07844999999999999;2.900975;0.0059;0.03385;2
46.030362499999995;93.7541;10.335437500000001;8.528387500000001;11.1417;10.202;220.5913;302.4695875;6.7225;0.07844999999999999;2.900975;0.0004;0.03385;2
10.0133;90.8788;2.8699;8.528387500000001;13.030550000000002;12.923625;208.283;3.0516;253.37435;0.07844999999999999;2.5858;0.0039;0.03385;2
46.030362499999995;11.5368;10.335437500000001;7.2308;10.9952;2.5546249999999997;244.1191;19.0606;1.8024;0.07844999999999999;2.900975;0.0002;0.03385;2
46.030362499999995;6.712;10.335437500000001;8.528387500000001;12.2075;3.6586;240.7026;302.4695875;253.37435;0.07844999999999999;2.4556;0.0044;0.026;2
46.030362499999995;8.1159;10.335437500000001;7.4523;11.695;2.5546249999999997;271.45239999999995;9.7527;253.37435;0.07844999999999999;2.2791;0.0074;0.03385;2
14.8445;88.6618;0.2444;6.3081;13.030550000000002;2.5546249999999997;214.598;12.007;253.37435;0.07844999999999999;2.900975;0.0054;0.0236;2
4.9847;8.9934;10.335437500000001;8.2949;13.030550000000002;10.6613;271.45239999999995;302.4695875;4.6469;0.07844999999999999;2.2036;0.0036;0.03385;2
46.030362499999995;96.9551;2.9908;8.528387500000001;13.030550000000002;10.3783;232.1571;302.4695875;253.37435;0.07844999999999999;2.900975;4.2036;0.03385;2
7.1584;13.606;10.335437500000001;8.528387500000001;10.7014;12.923625;250.9215;302.4695875;4.2124;0.07844999999999999;2.6726;4.6931;0.03385;2
46.030362499999995;88.516;10.335437500000001;8.528387500000001;12.3039;10.7916;231.478;302.4695875;2.2468;0.07844999999999999;2.900975;0.0087;0.03385;2
4.023262500000003;91.9195;10.335437500000001;6.1857;10.1137;3.7147;200.7896;12.3584;8.9185;0.07844999999999999;2.6604;4.8698;0.0219;2
5.9685;94.3306;0.4219;8.528387500000001;11.8243;9.8142;271.45239999999995;12.4265;0.0183;0.07844999999999999;2.900975;3.1857;0.028;2
46.030362499999995;84.0784;1.7379;8.528387500000001;11.6654;2.5546249999999997;213.0326;2.5011;7.1333;0.07844999999999999;2.900975;4.7075;0.03385;2
5.5086;94.41;10.335437500000001;8.2776;13.030550000000002;10.3841;212.3525;10.4123;253.37435;0.07844999999999999;2.900975;4.8193;0.03385;2
46.030362499999995;92.6659;10.335437500000001;8.528387500000001;11.591;2.5546249999999997;271.45239999999995;8.1251;1.502;0.07844999999999999;2.8324;0.0038;0.03385;2
4.023262500000003;12.4257;2.1277;8.528387500000001;13.030550000000002;12.1462;251.4793;18.3466;253.37435;0.07844999999999999;2.453;3.5094;0.03385;2
46.030362499999995;3.1109;2.9767;8.528387500000001;13.030550000000002;10.1305;215.2439;302.4695875;253.37435;0.07844999999999999;2.869;4.3117;0.03385;2
6.5425;11.3533;10.1663;8.528387500000001;11.0505;2.5546249999999997;271.45239999999995;302.4385;253.37435;0.07844999999999999;2.2078;0.007;0.0326;2
11.1756;85.1423;10.335437500000001;8.528387500000001;11.9207;11.7741;239.7782;17.7152;1.3115;0.07844999999999999;2.900975;0.0023;0.03385;2
4.023262500000003;10.2864;10.335437500000001;8.528387500000001;10.5864;2.6979;228.6;302.4695875;253.37435;0.07844999999999999;2.900975;0.0015;0.03385;2
4.023262500000003;97.9746;1.826;6.6295;10.6452;4.1804;237.4769;302.4695875;253.37435;0.07844999999999999;2.0538;4.6191;0.03385;2
46.030362499999995;3.9782;10.335437500000001;8.528387500000001;13.030550000000002;10.7506;230.7296;302.4695875;4.4754;0.07844999999999999;2.900975;3.208;0.03385;2
46.030362499999995;5.0628;10.335437500000001;8.528387500000001;13.030550000000002;2.5546249999999997;271.45239999999995;302.4695875;0.916;0.07844999999999999;2.900975;3.2614;0.03385;2
4.5456;5.5849;9.9177;6.2155;12.0228;12.1789;271.45239999999995;9.5812;253.37435;0.07844999999999999;2.6854;3.2284;0.0329;2
4.023262500000003;1.3366;1.6056;8.528387500000001;10.0323;11.2449;245.9512;0.2558;1.5875;0.07844999999999999;2.900975;4.081;0.03385;2
4.023262500000003;82.4262;2.7612;8.528387500000001;11.7362;12.923625;271.45239999999995;13.1121;253.37435;0.07844999999999999;2.4388;3.2431;0.03385;2
4.023262500000003;10.4288;2.4049;8.528387500000001;12.8697;5.4576;251.6769;12.7093;2.5868;0.07844999999999999;2.900975;4.795;0.03385;2
12.558;92.0285;0.7131;7.8623;12.6623;12.9162;206.1941;301.3257;253.37435;0.07844999999999999;2.900975;0.0063;0.03385;2
46.030362499999995;4.5812;0.2365;8.528387500000001;11.141;2.5546249999999997;271.45239999999995;302.4695875;253.37435;0.07844999999999999;2.2674;4.3992;0.03385;2
46.030362499999995;98.9939;1.0731;8.528387500000001;13.030550000000002;12.923625;226.146;18.2615;253.37435;0.07844999999999999;2.900975;4.1214;0.03385;2
46.030362499999995;93.2307;1.9563;8.528387500000001;11.1993;11.8362;224.4235;302.4695875;9.5921;0.07844999999999999;2.900975;0.0097;0.03385;2
14.6592;3.0717;10.335437500000001;7.6343;12.3327;5.3515;200.1404;302.4695875;3.9561;0.07844999999999999;2.900975;0.0044;0.03385;2
11.6586;93.5895;10.0996;8.528387500000001;13.030550000000002;10.954;269.7192;302.4695875;253.37435;0.07844999999999999;2.8202;0.0059;0.03385;2
46.030362499999995;89.8823;9.4802;7.1186;13.030550000000002;2.5546249999999997;241.458;13.0553;9.8513;0.07844999999999999;2.900975;3.3892;0.03385;2
4.023262500000003;89.7042;10.335437500000001;8.528387500000001;13.030550000000002;10.0964;271.45239999999995;17.6677;253.37435;0.07844999999999999;2.3939;4.1787;0.03385;2
8.5811;5.6881;9.0816;8.528387500000001;12.4981;2.5546249999999997;214.9092;302.4695875;253.37435;0.07844999999999999;2.900975;4.3857;0.03385;2
10.0535;86.3257;10.335437500000001;7.2113;10.9889;12.923625;206.3721;302.4695875;253.37435;0.07844999999999999;2.900975;3.3856;0.03385;2
14.7877;13.081;1.3034;8.528387500000001;10.1983;11.1278;256.6852;18.6623;253.37435;0.07844999999999999;2.900975;0.0064;0.03385;2
9.1869;11.9538;1.3759;8.528387500000001;12.881;2.8149;235.0425;302.4695875;9.4417;0.07844999999999999;2.3731;4.5364;0.03385;2
46.030362499999995;14.015;0.9302;7.3023;11.1669;2.5546249999999997;271.45239999999995;302.4695875;253.37435;0.07844999999999999;2.900975;0.0078;0.03385;2
46.030362499999995;8.4565;1.4082;8.528387500000001;12.1602;12.923625;271.45239999999995;15.5407;2.1893;0.07844999999999999;2.900975;0.0097;0.0287;2
46.030362499999995;94.7316;10.335437500000001;8.528387500000001;10.3961;12.923625;208.5151;302.4695875;6.5683;0.07844999999999999;2.900975;0.0001;0.03385;2
46.030362499999995;20.6762;7.3781;3.0533;2.7151;9.1308;156.4587;55.5771;21.1871;0.0435;0.5326;0.0214;0.0143;2
46.030362499999995;19.7908;7.155;4.5339;4.5398;9.3351;110.2424;45.9702;15.6899;0.0257;0.2277;2.1493;0.0153;2
46.030362499999995;18.0972;5.3336;4.1441;4.8059;9.1786;171.9183;227.5982;237.1607;0.0396;0.2467;0.0243;0.0184;2
4.023262500000003;26.3369;6.3755;2.3381;9.165;6.437;41.3258;266.5694;22.5159;0.0341;0.4316;2.4134;0.0115;2
46.030362499999995;29.2852;5.8512;2.9178;2.9213;9.2189;186.8596;50.0307;109.827;0.0362;0.2474;2.1604;0.0167;2
4.023262500000003;21.328;6.4988;4.9376;9.8619;9.2147;196.5397;32.267;15.7673;0.0495;0.0234;2.5711;0.0061;2
46.030362499999995;28.1699;7.5147;5.8845;0.6836;6.3082;39.662;57.7773;208.9392;0.026;0.824;0.0156;0.0176;2
46.030362499999995;16.8677;5.1538;2.4973;9.7763;6.3886;47.8003;58.9365;229.0888;0.0253;0.4525;2.4697;0.0002;2
46.030362499999995;26.1142;7.2585;2.5344;1.5529;9.2959;199.254;30.7668;211.8789;0.0301;0.4642;2.3342;0.0056;2
4.023262500000003;19.2166;6.4657;4.6288;10.0;6.1748;168.7347;245.265;184.1293;0.0314;1.2015;2.6891;0.013;2
13.8332;20.5823;6.7843;4.8572;0.2597499999999995;9.1265;40.35;55.2657;14.5659;0.048;1.7079;2.4462;0.0168;2
12.2575;29.7663;6.085;3.3974;9.2149;9.4778;40.7094;21.5685;121.9356;0.0444;1.6105;2.1986;0.0134;2
4.023262500000003;25.8553;6.9535;2.9888;9.3903;9.4902;25.4791;265.5332;19.1739;0.0405;0.0535;2.2529;0.0019;2
46.030362499999995;29.793;6.2994;4.5238;2.2603;6.0757;45.505;211.6807;20.1613;0.048;1.9998;0.0125;0.0083;2
46.030362499999995;24.2085;5.0033;5.6704;2.0396;9.0083;48.9113;66.7732;17.4811;0.0421;1.9164;2.9002;0.0026;2
10.8712;18.4441;6.9769;2.8724;9.3052;6.2034;117.3113;71.3264;225.4914;0.0491;0.828;0.0216;0.0042;2
46.030362499999995;18.4848;7.2474;4.5378;0.2597499999999995;9.1777;190.2039;256.086;15.9739;0.0318;0.2947;0.0175;0.0154;2
46.030362499999995;20.4046;6.636;2.1826;4.6676;9.0657;192.6976;284.9608;148.0261;0.0452;1.226;0.0247;0.0142;2
46.030362499999995;16.3223;5.1845;5.2617;1.9316;9.2322;121.9258;64.7237;174.287;0.033;0.6796;0.0151;0.0044;2
4.023262500000003;17.5451;6.097;3.7325;0.8426;9.1231;175.9188;49.8369;14.0297;0.0342;0.4736;0.0262;0.017;2
46.030362499999995;26.6109;5.9427;2.1574;8.2415;9.0707;30.5195;68.6065;14.1077;0.0494;1.5442;2.1052;0.0166;2
4.023262500000003;21.8138;5.3705;4.1293;4.9554;9.2757;49.5638;242.9544;151.2552;0.0473;1.9797;2.2831;0.013;2
46.030362499999995;21.5396;7.7725;3.1201;2.3436;6.2454;25.3594;39.7602;135.6167;0.0268;1.0052;2.8759;0.0159;2
46.030362499999995;15.2538;5.5463;4.1475;2.0068;6.2646;179.4395;43.2578;233.6191;0.0307;1.4504;0.0192;0.0156;2
4.9674;20.9631;5.9056;2.738;8.2188;9.4364;32.2283;197.4882;20.4776;0.0344;0.7132;2.502;0.0059;2
6.4281;25.4344;6.1554;5.8742;9.1669;6.1212;44.2923;293.3338;22.1003;0.0474;1.5573;2.9575;0.0101;2
10.0928;26.7629;5.9836;3.3633;8.1021;9.2787;176.1343;24.1973;249.1615;0.029;0.3271;2.4961;0.0136;2
46.030362499999995;25.2997;7.8303;5.0683;9.6219;6.1484;38.1787;273.7136;208.4231;0.0256;0.1053;2.7186;0.0093;2
4.023262500000003;28.4344;5.6352;5.9621;0.7643;6.2698;103.7368;202.7857;23.63;0.0468;0.0654;0.0253;0.0035;2
9.3794;21.091;7.5442;4.1852;1.2828;9.2233;171.1441;168.4817;21.3297;0.0382;0.1757;0.0232;0.0093;2
4.023262500000003;22.3047;7.0084;2.8196;8.3956;9.2021;44.3537;278.8972;197.317;0.0417;0.5018;2.5511;0.0114;2
46.030362499999995;28.6995;5.6664;3.007;2.189;9.0612;106.2444;279.121;242.5048;0.0295;1.4752;0.0126;0.0038;2
46.030362499999995;23.574;7.4203;5.6906;4.1588;9.3087;49.6632;41.7493;21.2504;0.0467;1.9435;0.0216;0.0128;2
4.023262500000003;25.7788;7.767;5.8405;2.5605;9.1741;176.3704;154.2639;122.3407;0.029;0.3178;2.9811;0.0017;2
14.5939;24.6408;7.3714;2.8928;0.2703;9.0552;43.4589;50.7296;244.5805;0.0414;1.8666;2.2235;0.0097;2
4.023262500000003;23.8627;6.7675;5.5354;1.3158;6.3066;44.1312;164.5789;210.6111;0.0426;0.6623;0.0137;0.0001;2
46.030362499999995;26.1357;5.7166;2.0997;9.1559;9.1115;37.8367;71.9313;12.5251;0.0456;0.8679;2.0685;0.0128;2
46.030362499999995;26.7181;5.6029;4.9364;8.2039;9.3885;121.2232;28.179;223.6401;0.0255;0.0882;2.6856;0.0018;2
46.030362499999995;18.2489;5.3886;4.0261;4.707;6.4308;169.8962;283.4429;20.2342;0.04;0.0728;2.5263;0.0007;2
4.023262500000003;29.4166;5.5114;5.1602;9.8248;9.4874;137.0625;58.67;20.4287;0.0362;1.2;2.2701;0.0109;2
46.030362499999995;18.368;5.6649;2.5789;4.8674;6.1674;28.539;190.1919;19.6499;0.036;0.5029;0.0141;0.0005;2
46.030362499999995;23.6355;5.3671;3.6916;3.7423;6.4262;148.9685;65.7578;123.9842;0.0408;1.1031;2.7794;0.0108;2
46.030362499999995;23.2718;5.6244;4.4897;8.7431;9.4236;139.7218;290.166;244.846;0.0281;0.0439;2.8747;0.0061;2
46.030362499999995;24.7725;6.5888;2.404;8.3904;6.3134;154.1196;58.0901;196.8112;0.028;1.6447;2.6409;0.0109;2
6.5966;26.0335;7.318;2.8598;4.2409;9.4884;176.3764;34.5111;18.071;0.0418;0.79;2.7413;0.0002;2
46.030362499999995;20.3659;7.8452;5.9583;9.0862;6.1227;44.3537;69.5205;238.1404;0.0412;1.8695;0.0204;0.0041;2
46.030362499999995;22.0149;5.2603;5.8436;9.3259;6.22;39.088;39.9421;19.4048;0.0388;0.1231;2.0897;0.005;2
46.030362499999995;29.8225;6.2461;4.6181;3.6858;6.0487;126.1317;233.2156;13.7073;0.0394;0.3197;0.0106;0.0015;2
5.8593;21.3935;6.8922;5.1499;9.6989;6.3652;128.5337;65.2757;168.4684;0.0432;1.351;0.0116;0.0082;2
46.030362499999995;25.5971;7.6777;4.2821;4.2965;6.3375;117.7367;168.391;246.9534;0.0491;0.1544;0.0213;0.0134;2
4.023262500000003;42.1879;3.5052;1.734;7.9237;8.4581;87.2338;147.9608;26.4915;0.0125;0.0059;0.3586;0.0192;2
4.023262500000003;38.3867;4.1992;1.7539;5.2436;8.2865;48.5814;123.4752;57.7826;0.0096;0.0009;1.3387;0.0191;2
46.030362499999995;62.2209;3.4826;1.0626;6.284;8.1664;65.5576;147.1822;28.945;0.0076;0.016;0.6899;0.0199;2
46.030362499999995;30.6338;3.6783;1.7784;5.2447;7.4179;29.8806;132.9123;89.2366;0.0194;0.004;1.0411;0.0196;2
12.5914;30.5434;4.3287;1.0166;7.5584;6.9482;45.0825;142.8694;86.6903;0.0031;0.0088;0.9381;0.02;2
46.030362499999995;50.6759;3.1136;1.3495;7.6517;7.6067;51.6826;76.8538;61.0106;0.0135;0.0077;1.3322;0.0195;2
7.0624;46.1736;4.9784;1.6679;5.6788;8.534;29.0292;144.8751;73.9311;0.0213;0.0108;0.2796;0.02;2
10.7964;47.2307;4.808;1.5826;6.4366;6.8769;58.2681;93.0305;44.178;0.0093;0.0079;1.1011;0.0192;2
46.030362499999995;42.2089;4.5881;1.7936;6.9159;6.5517;67.1499;87.0949;75.7011;0.0088;0.0086;0.2909;0.019;2
10.0133;50.4927;3.1696;1.0801;6.2186;8.5216;97.7652;147.0987;44.9633;0.0241;0.0032;0.8544;0.0199;2
46.030362499999995;32.4051;4.8564;1.0759;5.2729;7.3815;31.7703;109.7827;89.4578;0.0078;0.0044;1.2696;0.0193;2
46.030362499999995;77.4097;4.1124;1.4994;7.1042;7.0529;26.2932;81.1067;57.7586;0.0056;0.0005;1.0363;0.0192;2
46.030362499999995;31.8543;3.5844;1.1749;7.3514;8.5278;42.3383;139.6687;92.4332;0.0235;0.0106;1.8715;0.02;2
14.8445;56.699;3.0251;1.0883;7.0552;6.761;29.8109;76.9749;93.737;0.0166;0.0143;1.2366;0.0192;2
4.9847;56.1862;3.8366;1.2123;7.0985;7.1331;62.8079;141.7496;92.1133;0.0101;6.28896013050651e-05;1.9908;0.0193;2
46.030362499999995;34.3336;4.9989;1.5524;5.9923;8.5131;42.5337;135.4472;63.8678;0.0101;0.0075;1.9219;0.0199;2
7.1584;41.587;4.3471;1.0887;7.0199;7.2619;98.8747;103.9863;71.9091;0.0122;0.0045;1.268;0.019;2
46.030362499999995;49.1743;4.0997;1.0761;7.4626;8.2551;70.4226;124.2602;33.1861;0.0083;0.0185;0.5125;0.0199;2
4.023262500000003;51.236;4.5439;1.9399;7.6527;8.1974;60.8991;100.6466;26.0685;0.024;0.0073;0.8814;0.0197;2
5.9685;68.6809;3.6394;1.5081;7.348;7.2034;84.9724;91.3183;62.0049;0.0219;0.0177;0.854;0.02;2
46.030362499999995;72.6484;4.3786;1.9834;6.3987;6.9873;52.6702;138.6347;55.3861;0.0126;0.0021;1.8181;0.0194;2
5.5086;77.2874;3.7297;1.7191;7.3641;7.1738;73.8722;81.4595;99.7738;0.0027;0.0005;0.2799;0.0196;2
46.030362499999995;35.9117;3.1465;1.7132;5.8223;6.8984;30.4424;142.705;99.9963;0.0142;0.0005;1.9695;0.0193;2
4.023262500000003;39.386;4.8358;1.2939;5.2021;7.1519;34.3765;124.999;47.2623;0.0095;0.0032;0.4717;0.0196;2
46.030362499999995;35.4561;3.2055;1.9451;7.9531;6.7889;38.32;88.2327;63.1513;0.015;0.0129;1.4549;0.0192;2
6.5425;52.7235;4.4969;1.4057;6.3974;7.8698;47.4847;120.8613;88.3657;0.0013;0.0157;1.7186;0.0197;2
11.1756;40.1087;4.5686;1.0995;5.448;8.1501;86.6924;149.5582;68.2769;0.0174;0.0072;0.6029;0.0192;2
4.023262500000003;44.166;3.7063;1.0402;6.1181;7.6034;76.5811;100.0085;63.5479;0.0194;0.009;1.9213;0.0193;2
4.023262500000003;47.0079;3.0423;1.3951;6.2106;7.7229;96.0248;108.6097;26.9742;0.0204;0.0077;0.7979;0.0198;2
46.030362499999995;60.5188;3.0328;1.5979;6.676;8.8807;79.8519;112.7476;25.9793;0.0222;0.0179;1.2352;0.0193;2
46.030362499999995;62.8336;3.678;1.011;7.3844;6.9944;28.0378;79.122;75.5329;0.017;0.0188;1.5653;0.0191;2
4.5456;78.9837;4.4409;1.3004;5.7989;8.5929;95.8786;116.4107;89.057;0.0225;0.0044;0.6407;0.0197;2
4.023262500000003;51.1855;4.8028;1.3475;6.0895;7.2475;95.8043;108.5443;89.2864;0.0216;0.0156;1.9447;0.0196;2
4.023262500000003;71.7682;3.9473;1.6882;5.3617;8.1077;31.7677;88.875;81.7704;0.0162;0.0091;1.6325;0.019;2
4.023262500000003;39.4735;3.1115;1.3368;6.5515;7.7016;35.273;83.6563;42.3458;0.0101;0.0104;1.9033;0.0198;2
